,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20750,26521,1682,,,,,,,,,,,Manually adjust conditional format range in M:M to highlight ID after copy pasting,,,,,,,,,,,,,,,,,,,,,,
,MASTER SAMPLE,,,,,,,,,,,,,,,,,,CURRENT INVENTORY,,,,,WIKI DATA,,,,,,,,,,,,,
,"""SALVAGEABLE ITEM NAME""",Sample Size,Salvage Value,,,,,,,,,,,,,,,,"after doing the function, copy paste over to the M-O columns :)",,,,,9109,19729,4032,Thick Leather Section,,9109,415,409,368,376,4032,4542,,
,---Salvageable Item ID---,9109,111.1,copper,,,,,,,,,,,,,,,,,,,,,19732,4542,Hardened Leather Section,,,,,,,,,,
,ID,Count,Name,Sell,Buy,Profit,Gross Revenue,Rate,Refineable?,Refined Value Change,Value,Max Value,,,Refined ID,Quantity,,,Get Inventory Here-->,,,,,,,,,,,,,,,,,,
,19729,4032,Thick Leather Section,28,23,23.8,112896,0.4426391481,TRUE,-2.2,10.5,10.5,,,#N/A,0,,,,,,,,MY DATA,,,,,,,,,,,,,
,19732,4542,Hardened Leather Section,199,194,169.15,903858,0.4986277308,TRUE,45.3,84.3,103.6,,,#N/A,0,,,,,,,,250,19729,120,Thick Leather Section,,,,,,,,,,
,19730,0,Coarse Leather Section,30,23,25.5,0,0,TRUE,4.5,0,0,,,#N/A,0,,,,,,,,,19732,115,Hardened Leather Section,,,,,,,,,,
,19728,0,Thin Leather Section,15,11,12.75,0,0,TRUE,7,0,0,,,#N/A,0,,,,,,,,,19730,8,Coarse Leather Section,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,19728,9,Thin Leather Section,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,refined material has to be identified using the samples below,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,make some sort of sumif for the samples below?,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,Unique Raw Material IDs,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,0,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,0,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,0,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,0,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,sample size,Paste results here and note sample size in the L column,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,9109,19729,4032,Thick Leather Section,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,19732,4542,Hardened Leather Section,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0,FALSE,0, , ,,,,,,,,,,,,,,,,,,,,,,,,,
