,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Manually adjust conditional format range in M:M to highlight ID after copy pasting,,,,,,,,,,,,,,,,,,,,,,
,MASTER SAMPLE,,,,,,,,,,,,,,,,CURRENT INVENTORY,,,,,,,,,,,,,,,,,,
,FRAYED PELT,Sample Size,Salvage Value before salvage fee,,,,,,,,,,,,,,"after doing the function, copy paste over to the M-O columns :)",,,,,,,,,,,,,,,,,,
,21656,50,174.5,copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ID,Count,Name,Sell,Buy,Profit,Gross Revenue,Rate,Value,,,sample size,Paste results here and note sample size in the L column,,,,Get Inventory Here-->,,,,,,,,,,,,,,,,,,
,19734,9.5,Cured Coarse Leather Square,69,66,58.65,655.5,0.19,11.1,,,50,19730,19,Coarse leather section,,,,,,,,,,,,,,,,,,,,
,19736,36,Cured Rugged Leather Square,267,205,226.95,9612,0.72,163.4,,,,19731,72,Rugged leather section,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0, , , , , ,0, ,,,,1st Craft (cured),,,,,,,,,,,,,,,,,,,,,,
